country_iso,country,WASTE_ID,catchment_id,WWTP_NAME,urban_zone_id,urban_zone_type,LAT_WWTP_deg,LON_WWTP_deg,POP_SERVED_people,WASTE_DIS_m3_day,per_capita_l_day,per_capita_water_L_person_day,building_count,positive_flow_building_count,zero_flow_building_count,assigned_population_people,ratio,average_assigned_population_per_building,sum_Lb_m,sum_Qb_m3_day,sum_Lb_over_Qb_day_per_m2,average_Lb_m,average_Qb_m3_day,max_Lb_m,min_positive_Qb_m3_day,catchment_status,schema_version,method_version
POL,Poland,2824,2824,Miejska Oczyszczalnia Sciekow,UC:4157_2025,urban_centre,50.587,22.069,52356,7465.144,142.58430743372298,142.58430743372298,11976,11976,0,57133.67868459633,1.0912536993772697,4.770681252888805,32737711.721874405,8146.366006384011,351230927.5881108,2733.6098632159656,0.6802242824301946,6495.163978520441,0.0011542641752820344,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2831,2831,Przeworsk,DUC:DUC_27016,dense_urban_cluster,50.069,22.485,32272,4601.481,142.5843145761031,142.5843145761031,6936,6936,0,15019.514673080539,0.4654039003805323,2.165443291966629,11266923.232798811,2141.5472049269174,140449240.90408993,1624.4122307956764,0.3087582475384829,3191.9218510464275,0.0023066494186111466,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2847,2847,Lubaczow,DUC:DUC_27303,dense_urban_cluster,50.151,23.125,14826,2113.955,142.58431134493458,142.58431134493458,5470,5470,0,10362.212810272593,0.6989216788258865,1.8943716289346604,7784544.483663236,1477.4889775623815,123029987.1970961,1423.1342748927304,0.27010767414303133,3123.6280915570887,0.0016358679516389348,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2851,2851,Strzyzow,DUC:DUC_26278,dense_urban_cluster,49.869,21.808,11147,1589.387,142.58428276666368,142.58428276666368,4096,4096,0,8468.068718021394,0.7596724426322233,2.067399589360692,6641422.717046358,1207.413504577907,80204070.13353759,1621.441093028896,0.29477868764109055,3603.712426595812,0.0020931398348533626,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2963,2963,Straszecin,DUC:DUC_25786,dense_urban_cluster,50.06,21.377,1013,144.438,142.58440276406714,142.58440276406714,427,427,0,1016.8613344558485,1.003811781298962,2.381408277414165,1255770.659710869,144.9885660672595,17906189.961939055,2940.9148939364613,0.3395516769725047,5007.366274303711,0.0021297942132373496,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2975,2975,Oczyszczalnia sciekow w Bialymstoku,UC:4240_2025,urban_centre,53.171,23.096,533376,76051.048,142.58430825533958,142.58430825533958,58851,58851,0,300830.16989937995,0.5640114476455258,5.1117257123817765,395560577.3529836,42893.661677439755,4294273989.2859507,6721.390925438542,0.7288518746909951,12056.066953882595,0.001010519430291944,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2977,2977,Lomza,UC:3986_2025,urban_centre,53.194,22.089,113688,16210.125,142.584309689677,142.584309689677,12388,12388,0,61776.677156220525,0.5433878435386367,4.98681604425416,39669627.6603069,8808.38486724176,307358996.86213416,3202.262484687351,0.7110417232193865,6287.592723553037,0.0011716915365823197,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2981,2981,Hajnowka,DUC:DUC_27180,dense_urban_cluster,52.721,23.584,30927,4409.705,142.58431144307562,142.58431144307562,11707,11707,0,19501.578798783772,0.6305680731653174,1.6658049712807528,28620227.50426724,2780.619185077454,441572503.7178015,2444.7106435694236,0.23751765482851747,5148.339004110342,0.0012983420813825037,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2982,2982,oczyszczalnia miejska w Lapach,DUC:DUC_26401,dense_urban_cluster,52.989,22.862,20034,2856.534,142.5843066786463,142.5843066786463,6651,6651,0,14963.262866345318,0.7468934244956233,2.2497764045023785,10648995.380579337,2133.5264614481875,180674493.23153022,1601.1119200991336,0.3207828088179503,3459.552268098984,0.0014686920074130447,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2983,2983,zambrow,DUC:DUC_25704,dense_urban_cluster,52.994,22.222,37397,5332.225,142.58429820573843,142.58429820573843,4723,4723,0,22004.724605680156,0.5884088190411038,4.659056660105898,11280019.531714575,3137.528215111467,108542973.87355527,2388.3166486797745,0.6643083241819748,4879.031608310522,0.0015410618587296857,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2984,2984,Bielsk Podlaski,DUC:DUC_26770,dense_urban_cluster,52.779,23.215,35537,5067.019,142.58432056729606,142.58432056729606,13328,13328,0,24525.451819992843,0.6901384984661857,1.8401449444772542,33064285.305870995,3496.9448843596347,479708093.0346394,2480.8137234296964,0.2623758166536341,5649.504359998585,0.0010008742358655592,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2989,2989,KOLNO,DUC:DUC_25089,dense_urban_cluster,53.397,21.925,9106,1298.373,142.58433999560728,142.58433999560728,91,91,0,256.8426848199452,0.028205873580051086,2.822447085933464,51442.12600997004,36.62174469775166,753886.3734919879,565.2980880216487,0.4024367549203479,1021.2387275361486,0.0037695571848340046,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2990,2990,zPM zAKLADOWA,DUC:DUC_25089,dense_urban_cluster,53.399,21.929,16306,2324.98,142.58432478842144,142.58432478842144,3881,3881,0,9896.59277447004,0.6069295213093364,2.5500110215073537,5514930.625534698,1411.0989984537816,87955921.32767324,1421.0076334796956,0.36359159970465904,3868.7939677839436,0.001320279350510219,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2991,2991,Oczyszczalnia sciekow SM Mlekovita,DUC:DUC_26073,dense_urban_cluster,52.913,22.488,44680,6370.667,142.58431065353625,142.58431065353625,4322,4322,0,9537.24796178977,0.21345675832116764,2.2066746788037412,8250773.164131701,1359.8619261636375,130688051.03994833,1909.0173910531469,0.3146371879138449,4248.270182403524,0.0023018235745277476,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3010,3010,Slupsk,UC:1053_2025,urban_centre,54.49,17.025,201666,28754.407,142.58430771671974,142.58430771671974,19016,19016,0,92916.0026060614,0.46074203190454216,4.886201230861453,65832508.88503331,13248.36390739023,947782639.3955169,3461.953559372808,0.6966956198669663,6465.525729490593,0.0011513217529088109,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3011,3011,Tczew,UC:2325_2025,urban_centre,54.115,18.818,76983,10976.568,142.58431082186976,142.58431082186976,12478,12478,0,60399.06583666484,0.7845766706502064,4.840444449163716,46986883.50265625,8611.959176605525,379296129.7106932,3765.5780976643896,0.6901714358555479,6870.225654692732,0.0011841985319109775,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3013,3013,Oczyszczalnia sciekow w Kaldowie Wsi,DUC:DUC_17175,dense_urban_cluster,54.048,19.035,81661,11643.577,142.58430584979365,142.58430584979365,10075,10075,0,39474.78294771548,0.4833982310737743,3.9180926002695267,24713846.14414664,5628.484525171304,218240141.85830167,2452.9872103371354,0.5586585136646456,5218.5930126068215,0.0016297087993374516,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3015,3015,Lebork,DUC:DUC_12049,dense_urban_cluster,54.546,17.714,40222,5735.026,142.58430709561932,142.58430709561932,6651,6651,0,34694.20530376713,0.8625678808554306,5.216389310444614,14749740.23425177,4946.849223470799,103836740.63206355,2217.672565667083,0.7437752553707411,4975.060086812317,0.0020561100370424,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3019,3019,Ustka,DUC:DUC_7564,dense_urban_cluster,54.569,16.862,33585,4788.694,142.5843084710436,142.5843084710436,4328,4328,0,14906.327196613627,0.4438388327114375,3.4441606276833703,5783821.582339888,2125.408355172265,86114680.19046588,1336.3728240156859,0.4910832613614291,2875.952637848537,0.0014260798242787785,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3022,3022,Czluchow,DUC:DUC_11328,dense_urban_cluster,53.645,17.334,18310,2610.719,142.58432550518842,142.58432550518842,6750,6750,0,14688.95046644478,0.8022365082711512,2.176140809843671,22748143.741930258,2094.4140946371513,422026761.98887306,3370.0953691748527,0.3102835695758743,5926.529578403967,0.0010076203034142066,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3023,3023,Koscierzyna,DUC:DUC_13348,dense_urban_cluster,54.111,17.984,17770,2533.723,142.5842993809792,142.5842993809792,8692,8692,0,23931.61367685705,1.3467424691534637,2.753291955459854,14136065.317067439,3412.2723691709193,208463237.8657207,1626.3305703022825,0.39257620446052915,3474.146143663567,0.001341782156126889,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3024,3024,Oczyszczalnia sciekow w Kartuzach,DUC:DUC_14149,dense_urban_cluster,54.349,18.213,22345,3186.046,142.58429178787202,142.58429178787202,4060,4060,0,15174.591567768302,0.67910456781241,3.7375841299921926,8342388.26692773,2163.6583918604547,87155924.24110283,2054.7754352038746,0.5329207861725258,4544.504908674342,0.002227410296978469,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3025,3025,Oczyszczalnie sciekow w Przyborzycach,DUC:DUC_11237,dense_urban_cluster,54.186,17.473,14292,2037.815,142.58431290232298,142.58431290232298,6500,6500,0,19667.071405564304,1.3760895190011408,3.025703293163739,14570925.455611337,2804.2158631633115,162608627.25538364,2241.680839324821,0.4314178251020479,4320.617996316733,0.0012273301104842869,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3046,3046,Skarszewy,DUC:DUC_15508,dense_urban_cluster,54.062,18.435,8697,1240.056,142.58433942738876,142.58433942738876,3232,3232,0,7211.367223429949,0.8291787079947049,2.231239858734514,4326164.715387467,1028.2280319210824,84179224.21300595,1338.5410629292905,0.31813986136172107,3754.250958308297,0.0012263079310370563,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3053,3053,Luzino,DUC:DUC_13430,dense_urban_cluster,54.572,18.117,7374,1051.417,142.584350420396,142.584350420396,4271,4271,0,8052.124433931086,1.09196154514932,1.8853019044558852,4804507.697763231,1148.106931916261,72065508.2560298,1124.9140008811123,0.26881454739317745,3090.050316087963,0.0013764524729869608,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3100,3100,Radocha II,UC:3234_2025,urban_centre,50.255,19.139,404246,57639.137,142.58431004883164,142.58431004883164,38799,38799,0,182603.53765450756,0.4517139010763435,4.706398042591498,143152719.10940897,26036.399428943943,1788029942.1548116,3689.5981625662766,0.671058517718084,9823.241582941104,0.0010208390904425453,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3101,3101,zagorze,UC:3234_2025,urban_centre,50.302,19.203,13738,1958.823,142.58429174552336,142.58429174552336,2768,2768,0,13769.234947672225,1.0022736168053739,4.974434590922047,2954644.111990847,1963.276612891554,38087435.122633554,1067.429231210566,0.7092762329810527,2468.2505756370856,0.0023287577013721395,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3103,3103,Raciborz,DUC:DUC_17702,dense_urban_cluster,50.106,18.227,92689,13215.997,142.58430881765906,142.58430881765906,14691,14691,0,39883.97816028727,0.4302989368780251,2.714857951146094,41500127.42867642,5686.8294588831595,790138044.1777303,2824.8674309901585,0.3870961445022912,7171.330306808037,0.0010592585927499674,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3105,3105,Centralna Oczyszczalnia Sciekow  COS,UC:3002_2025,urban_centre,50.827,19.161,187841,26783.179,142.5843080051746,142.5843080051746,54223,54223,0,183664.07657037082,0.977763515794586,3.387198726930838,280107036.2893361,26187.61526319549,3268613398.6448193,5165.834356072812,0.4829613865554375,9172.092616223224,0.001104343695558511,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3106,3106,Gigablok,UC:2942_2025,urban_centre,50.262,19.067,161742,23061.871,142.5843071063793,142.5843071063793,41115,41115,0,184215.90851406052,1.1389491196724444,4.480503672967543,184280840.55435967,26266.29767344932,3097348989.0760117,4482.082951583599,0.6388495116976607,8558.864882518632,0.001008735959611693,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3107,3107,Panewniki,UC:2942_2025,urban_centre,50.229,18.93,64379,9179.435,142.5843054412153,142.5843054412153,27268,27268,0,73323.73483172459,1.1389387041073114,2.689003037689768,135877009.91380492,10454.81380333728,2989592682.8788886,4983.020753770167,0.38340963045831306,11312.571395599996,0.0010034411678620887,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3108,3108,Podlesie,UC:2942_2025,urban_centre,50.171,18.981,42094,6001.944,142.58431130327364,142.58431130327364,17081,17081,0,47951.763057007054,1.1391590976625423,2.8073159099003018,44894977.94919353,6837.169111261058,673918569.8978878,2628.3577044197373,0.40027920562385444,4638.302277932308,0.0011732411106007905,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3109,3109,Dabrowka Mala Centrum,UC:2942_2025,urban_centre,50.289,19.072,120623,17198.947,142.58430813360636,142.58430813360636,27437,27437,0,137393.48610838293,1.1390322418475989,5.00759872101115,209221208.3571516,19590.15515882799,2554578140.3447394,7625.513297997289,0.7140049990461053,14196.611209566236,0.0011051817449752145,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3110,3110,OS zabrze Srodmiescie,UC:2942_2025,urban_centre,50.309,18.748,113501,16183.462,142.5843120324931,142.5843120324931,41690,41690,0,129285.47538476452,1.1390690424292695,3.101114784954774,119179338.76684108,18434.0805635304,1803782772.3092318,2858.703256580501,0.4421703181465675,5588.413715732424,0.0011217123823326013,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3111,3111,OS zabrze Mikulczyce,DUC:DUC_19266,dense_urban_cluster,50.343,18.741,12187,1737.675,142.58431115122673,142.58431115122673,11541,11541,0,27113.37863323034,2.2247787505727694,2.3493093001672594,54603094.17190238,3865.9424154015455,790744094.383228,4731.22729156073,0.3349746482455199,8431.597716076869,0.0011906882908442758,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3112,3112,MOS w zywcu,DUC:DUC_21584,dense_urban_cluster,49.697,19.196,106697,15213.318,142.58430883717443,142.58430883717443,8540,8540,0,24057.33273963349,0.2254733754429224,2.8170178852029846,17398855.679293063,3430.1981611465585,155121729.85661277,2037.3367305963773,0.4016625481436251,4376.6831490005425,0.0016758703246464238,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3113,3113,Klimzowiec,UC:2942_2025,urban_centre,50.276,18.964,132115,18837.526,142.58430912462626,142.58430912462626,26637,26637,0,150488.39516102025,1.1390712270447736,5.649599998536631,94516837.90662822,21457.28385530795,1306637611.685549,3548.328937441462,0.8055443126218399,8412.67002857663,0.0010006157107611238,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3114,3114,Centralna Oczyszczalnia Sciekow w Gliwicach,UC:2881_2025,urban_centre,50.312,18.645,176426,25155.579,142.58430730164488,142.58430730164488,23137,23137,0,104893.0247127075,0.594544028163125,4.5335620310631235,76033722.53947608,14956.09926943586,713027659.4248382,3286.2394666324967,0.6464148018081799,6940.325430535827,0.001440933191239624,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3115,3115,Komorowice,UC:3397_2025,urban_centre,49.864,19.045,250769,35755.725,142.5843106604086,142.5843106604086,44162,44162,0,162131.8140149312,0.6465385036225818,3.671296907181088,256598456.56988713,23117.452937440474,2844380982.61023,5810.390303199292,0.523469338740104,10360.524641410093,0.0010770405359521256,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3116,3116,OS Centralna,DUC:DUC_19736,dense_urban_cluster,50.381,18.894,127226,18140.431,142.58430666687627,142.58430666687627,10369,10369,0,41587.972117611214,0.3268826506972727,4.010798738317217,22899400.538495902,5929.792170070986,274117956.2055057,2208.448311167509,0.5718769572833432,4315.647407674824,0.001974636910038145,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3117,3117,OS Bobrek,UC:2942_2025,urban_centre,50.336,18.862,4166,594.006,142.5842534805569,142.5842534805569,2074,2074,0,4750.314123706823,1.1402578309425884,2.2904118243523737,3326006.035448954,677.319993126882,86603278.33411102,1603.66732663884,0.32657666013832304,3420.0750121856613,0.0011349433255802529,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3118,3118,OS Miechowice,UC:2942_2025,urban_centre,50.352,18.858,31459,4485.56,142.58431609396357,142.58431609396357,7454,7454,0,35833.23373442631,1.1390455429106554,4.8072489582004705,19484072.450158525,5109.257125458316,253863425.42255607,2613.908297579625,0.6854383049984326,5264.2434820783665,0.0013906904731743124,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3120,3120,OS Centrum,UC:3234_2025,urban_centre,50.334,19.173,107196,15284.468,142.58431284749432,142.58431284749432,32074,32074,0,107121.41993785594,0.9993042645047944,3.3398210369101435,106664078.34574716,15273.834053087045,1732074617.0537238,3325.562085980768,0.47620608758143806,9178.014057118593,0.001006376182931555,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3121,3121,Orzegow,UC:2942_2025,urban_centre,50.328,18.881,33875,4830.043,142.58429520295203,142.58429520295203,11685,11685,0,38588.20178685451,1.139135108099026,3.302370713466368,20798876.53354281,5502.071554927907,712112994.6345618,1779.963759823946,0.4708662006784687,3914.0255322211287,0.0010018564705157247,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3122,3122,Barbara,UC:2942_2025,urban_centre,50.26,18.892,44016,6275.991,142.58431025081788,142.58431025081788,13202,13202,0,50136.10827737609,1.1390428089189406,3.797614624858059,50306848.737791136,7148.622417389994,923095556.4254713,3810.547548688921,0.541480261883805,7269.689133232292,0.0010100710890205596,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3123,3123,Halemba Centrum,DUC:DUC_19793,dense_urban_cluster,50.245,18.82,41380,5900.139,142.58431609473175,142.58431609473175,10067,10067,0,20841.064399226005,0.5036506621369262,2.0702358596628594,17840878.807886988,2971.6089140499016,505307501.13415545,1772.2140466759697,0.2951831642048179,3876.7583634648918,0.0010401887334547807,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3124,3124,RUPTAWA,UC:2818_2025,urban_centre,49.937,18.588,79472,11331.46,142.58430642238775,142.58430642238775,12239,12239,0,53776.24494121747,0.6766690776778924,4.393843037929362,30302461.456680857,7667.648586943905,343921357.70397353,2475.893574367257,0.6264930620919932,5521.6088952279815,0.0012884227805971518,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,3125,3125,DOLNA,UC:2818_2025,urban_centre,49.953,18.562,9284,1323.753,142.58433864713484,142.58433864713484,3151,3151,0,9293.749434921006,1.0010501330160497,2.94946030940051,4320179.488049272,1325.143116730399,60781330.28252399,1371.0502976989123,0.42054684758184674,3478.57036895188,0.0014471846557447317,assigned,1.0,ghsl2025-capacitated-building-v1
