FEAT_NUM,Unnamed: 0,OID_,FR_PNT,TO_PNT,WIDTH,HEIGHT,SHAPE_DESC,US_IL,DS_IL,GEOMETRY_L,us_x,us_y,ds_x,ds_y,Assigned_Outfall,stay
FBP4001222,113385,113385,FGJ4003700,FGJ4020260,3000,2300,Rectangular,-17.377314334373516,-17.394457191516373,6,840370.936,819348.964,840375.2863,819345.1665,SCISTW,True
FBP4001080,113386,113386,FGJ4003720,FGJ4003722,2500,2300,Rectangular,-11.337967378219709,-11.466538806791137,45,839624.7759999998,819767.4529999999,839669.1269999999,819757.655,SCISTW,True
FBP4001081,113387,113387,FGJ4003722,FGJ4003723,2500,2300,Rectangular,-11.639934726027398,-11.799934726027399,56,839669.1269999999,819757.655,839724.804,819757.5139999999,SCISTW,True
FBP4001200,113388,113388,FGJ4004060,FCH4000020,2200,2000,Rectangular,-2.8812653104670236,-2.895551024752738,5,834809.006,820387.4129999998,834812.4499999998,820391.3,SCISTW,True
FBP4000824,113389,113389,FGJ4002203,FGJ4002204,2500,2300,Rectangular,-16.326587800285605,-16.478016371714176,53,840282.113,819435.7149999999,840317.8619999998,819396.868,SCISTW,True
FTP4000081,113391,113391,XPS4001320,FYJ4000080,2360,0,Circular,-25.39310211032954,-25.898816396043827,177,841136.2709999998,818513.7319999998,840963.537,818551.925,SCISTW,True
FTP4000020,113392,113392,FCH4000700,FCH4000960,2400,0,Circular,-3.149648981329667,-5.209648981329667,721,845686.235,819401.2049999998,845916.4129999998,818718.069,SCISTW,True
FTP4000021,113393,113393,FCH4000960,FGJ4001880,2400,0,Rectangular,-5.383044900565928,-6.900187757708785,531,845917.806,818714.283,846086.9518,818210.7269,SCISTW,True
FTP4000083,113394,113394,FYJ4000080,FYJ4000060,2820,0,Circular,-26.07221231528009,-35.45221231528009,3283,840963.537,818551.925,837758.449,819260.63,SCISTW,True
FBP4001280,113395,113395,FGJ4004560,FMH4021925,1650,1650,Square,0.9317795900989052,1.4333959192362618,47,829695.912,825645.126,829672.165,825605.0379999998,SCISTW,True
FBP4000042,113396,113396,FCH4000061,FCH4000060,2200,2200,Rectangular,-1.090538776379119,-1.3391102049505477,87,834789.388,820163.549,834805.262,820248.767,SCISTW,True
FBP4000044,113397,113397,FGJ4000441,FCH4000061,1950,1950,Rectangular,0.9232081615274765,0.8489224472417622,26,834819.3639999998,820150.444,834793.8299999998,820155.354,SCISTW,True
FBP4000980,113398,113398,FGJ4003380,XPS4000520,1400,2300,Rectangular,-21.21431842730208,-21.40574699873065,67,840730.228,818931.169,840774.746,818890.674,SCISTW,True
FBP4000442,113399,113399,FGJ4001500,FGJ4005020,1500,825,Rectangular,1.167469379065953,1.1131836647802387,19,837370.986,819147.6709999999,837372.6439999999,819166.5799999998,SCISTW,True
FBP4000421,113400,113400,FGJ4001460,FGJ4001480,975,675,Rectangular,2.6764163230549523,2.4707020373406667,72,837369.9479999999,818984.7519999999,837370.941,819056.7439999998,SCISTW,True
FBP4000387,113401,113401,FMH4023521,ZIA4002805,1500,700,Rectangular,-0.1487836830274511,-0.30592654017030824,55,829206.4109999998,825982.4969999999,829254.1126,825954.7018,SCISTW,True
FBP4000121,113402,113402,FCH4000205,FGJ4005131,2200,2200,Rectangular,-9.995975533664781,-10.181689819379066,65,834082.834,821005.898,834124.4499999998,821055.829,SCISTW,True
FBP4001431,113403,113403,FGJ4005131,FCH4000204,2200,2200,Rectangular,-10.355085738615328,-10.543657167186756,66,834124.4499999998,821055.829,834157.9769999998,821108.158,SCISTW,True
FBP4000122,113404,113404,FCH4000204,FGJ4005132,2200,2200,Rectangular,-10.717053086423018,-10.937053086423019,77,834155.5999999999,821110.79,834099.349,821162.8,SCISTW,True
FBP4001432,113405,113405,FGJ4005132,FCH4000203,2200,2200,Rectangular,-11.11044900565928,-11.324734719944994,75,834099.349,821162.8,834041.17,821210.848,SCISTW,True
FBP4000081,113406,113406,FMH4013146,FMH4013147,1200,2000,Rectangular,1.2889224472417622,1.2232081615274766,23,829433.2199999999,825850.4819999998,829452.9749999999,825838.782,SCISTW,True
FBP4000001,113407,113407,SGJ4001220,FGJ4004060,2200,2000,Rectangular,-2.6878693912307616,-2.7078693912307616,7,834807.846,820380.6659999999,834809.006,820387.4129999998,SCISTW,True
FBP4000060,113408,113408,FGJ4000460,FGJ4000461,1950,1950,Rectangular,1.6066040807637383,1.6008897950494525,2,835061.4259999999,820119.206,835059.2469999999,820118.7979999998,SCISTW,True
FBP4000062,113409,113409,FMH4011492,FMH4011496,1350,2100,Rectangular,1.8137469379065951,1.6680326521923095,51,835391.849,820013.331,835341.4669999998,820003.579,SCISTW,True
FBP4000120,113410,113410,FCH4000206,FCH4000205,2200,2200,Rectangular,-9.536865328714233,-9.82257961442852,100,834148.0239999999,820937.091,834079.677,821002.9869999998,SCISTW,True
FBP4000124,113411,113411,FCH4000202,FCH4000201,2200,2200,Rectangular,-12.239208191939493,-12.282065334796636,15,833927.92,821305.164,833916.6219999999,821314.56,SCISTW,True
FBP4000127,113412,113412,FCH4000209,FGJ4000820,2200,2200,Rectangular,-8.021314303961496,-8.175600018247211,54,834319.012,820964.495,834276.4059999998,820997.1709999999,SCISTW,True
FBP4000128,113413,113413,FCH4000208,FCH4000207,2200,2200,Rectangular,-8.559534713862591,-8.682391856719734,43,834263.221,821007.27,834228.006,821028.3079999998,SCISTW,True
FBP4000129,113414,113414,FCH4000207,XSS4000000,2200,2200,Rectangular,-8.855787775955996,-9.03007349024171,61,834225.393,821025.2859999998,834187.096,820977.5089999998,SCISTW,True
FBP4000130,113415,113415,FGJ4000820,FCH4000208,2200,2200,Rectangular,-8.348995937483473,-8.38613879462633,13,834276.4059999998,820997.1709999999,834266.084,821005.088,SCISTW,True
FBP4000141,113416,113416,FCH4000246,FCH4000242,2200,2200,Rectangular,-4.9207510308351425,-5.046465316549428,44,834735.5679999999,820595.817,834729.3669999999,820638.544,SCISTW,True
FBP4000144,113417,113417,FCH4000245,FCH4000243,2400,2000,Rectangular,-6.274334707780189,-6.3171918506373315,15,834572.177,820764.6779999998,834560.0039999998,820774.1139999998,SCISTW,True
FBP4000180,113418,113418,FMH4018185,FMH4018251,900,900,Rectangular,2.1937469379065955,2.473395919236262,3,835471.839,820562.344,835472.393,820559.261,SCISTW,True
FTP7000399,113419,113419,FGJ7030376,FGJ7030377,1110,2040,Oval,-6.479534713862591,-6.765248999576877,100,832118.1493,812224.7732,832027.751,812266.4301999998,SCISTW,True
FTP7000401,113420,113420,FGJ7030378,FGJ7030379,1110,2040,Oval,-7.397755123763686,-7.683469409477971,100,831955.9359,812335.3634,831901.1396,812418.912,SCISTW,True
FTP7000415,113421,113421,FGJ7030391,FGJ7030392,1260,2160,Oval,-13.31761635954938,-13.603330645263666,100,831646.4993999999,813527.8902999999,831562.8331,813582.3513,SCISTW,True
FBP7000461,113422,113422,FMH7021872,FSH7004821,1350,0, ,-0.019142115738759652,-0.9766040807637382,10,838289.8527,816969.3458,838286.6774,816979.0982,SCISTW,True
FTP7000393,113423,113423,FGJ7030370,FGJ7030371,1110,2040,Oval,-3.7248734841593083,-4.010587769873594,100,832706.1740999998,812211.1078,832607.5313999999,812224.7685,SCISTW,True
FTP7000397,113424,113424,FGJ7030374,FGJ7030375,1110,2040,Oval,-5.561314303961497,-5.847028589675783,100,832314.8747,812235.3799,832217.1969,812214.9616,SCISTW,True
FTP7000398,113425,113425,FGJ7030375,FGJ7030376,1110,2040,Oval,-6.020424508912044,-6.30613879462633,100,832217.1969,812214.9616,832118.1493,812224.7732,SCISTW,True
FTP7000402,113426,113426,FGJ7030379,FGJ7030380,1110,2040,Oval,-7.856865328714233,-8.09400818585709,83,831901.1396,812418.912,831865.2043,812493.2783,SCISTW,True
FTP7000407,113427,113427,FGJ7030383,FGJ7030384,1260,2160,Oval,-9.644734719944996,-9.930449005659282,100,831822.5036,812785.0655,831819.7443,812885.0274,SCISTW,True
FTP7000408,113428,113428,FGJ7030384,FGJ7030385,1260,2160,Oval,-10.103844924895544,-10.38955921060983,100,831819.7443,812885.0274,831816.985,812984.9893,SCISTW,True
FBP4002123,113429,113429,FGJ4024624,FGJ4002144,2500,2300,Rectangular,-8.590800024329615,-8.64508573861533,19,839306.48,820121.4325,839306.817,820102.383,SCISTW,True
FBP1000902,113430,113430,FGJ1007281,FSH1005180,1250,2500,Circular,2.9387867579005658,2.7898922040019585,33,813722.6073999999,826228.817,813692.1265999998,826215.837,Pillar Point STW,True
FBP1000923,113431,113431,FGJ1007301,FGJ1007302,1250,2500,Circular,-21.422163321785607,-21.507877607499893,30,813324.2770999998,825877.7156,813308.4242,825852.1125,Pillar Point STW,True
FBP7000440,113432,113432,FGJ7013200,FSH7000207,4243,2362,Rectangular,-0.01322040990109502,0.4733959192362618,3,836540.305,815885.7561999998,836539.292,815888.2739999999,SCISTW,True
FTP7000404,113433,113433,FGJ7030380,FGJ7030381,1260,2160,Oval,-8.267404105093352,-8.553118390807638,100,831865.1796999999,812493.3312999998,831833.5387,812588.0522,SCISTW,True
FBP4000080,113435,113435,FSH4000041,FMH4013146,1200,2000,Rectangular,1.5366040807637382,1.462318366478024,26,829409.892,825864.305,829432.567,825850.8499999999,SCISTW,True
FBP4000260,113436,113436,FMH4023508,FGJ4001320,1500,700,Rectangular,2.336604080763738,2.299461223620881,13,828978.952,826111.692,828990.386,826105.164,SCISTW,True
FBP4000262,113437,113437,FUH4000001,FSH4000040,1500,700,Rectangular,-1.4586204220659027,1.9333959192362618,28,829341.873,825903.777,829365.806,825889.782,SCISTW,True
FBP4000282,113438,113438,FSH4000401,FMH4020421,910,760,Rectangular,25.76014730943806,25.410471614337162,8,832098.973,825857.936,832094.3449999999,825851.491,SCISTW,True
FBP4000284,113439,113439,FSH4000402,FMH4020436,610,910,Rectangular,58.355938054634294,56.193395919236266,19,832113.9669999998,826359.8299999998,832101.385,826345.4599999998,SCISTW,True
FBP1000924,113440,113440,FGJ1007302,FCH1005109,1250,2500,Circular,-21.681273526736156,-21.889844955307584,73,813308.4242,825852.1125,813259.0303,825798.2308,Pillar Point STW,True
FTP7000411,113441,113441,FGJ7030387,FGJ7030388,1260,2160,Oval,-11.481175539747188,-11.766889825461474,100,831825.6681999998,813184.3837999998,831811.826,813282.9562,SCISTW,True
FTP7000412,113442,113442,FGJ7030388,FGJ7030389,1260,2160,Oval,-11.940285744697736,-12.226000030412022,100,831811.826,813282.9562,831773.5398999999,813375.1539,SCISTW,True
FTP7000413,113443,113443,FGJ7030389,FGJ7030390,1260,2160,Oval,-12.399395949648284,-12.68511023536257,100,831773.5398999999,813375.1539,831717.6877999998,813457.9013999999,SCISTW,True
FTP7000414,113444,113444,FGJ7030390,FGJ7030391,1260,2160,Oval,-12.858506154598832,-13.144220440313118,100,831717.6877999998,813457.9013999999,831646.4993999999,813527.8902999999,SCISTW,True
FTP7000329,113445,113445,FGJ7030210,FGJ7030211,2000,3600,Circular,-41.59658780028565,-41.88230208599993,100,832895.3290999999,816662.9113,832796.0875999999,816674.7759,SCISTW,True
FTP7000344,113446,113446,FGJ7030242,FGJ7030243,3050,3050,Circular,-45.140898011318605,-45.42661229703289,100,832544.2754,817092.4684,832570.9823999999,817188.8360999998,SCISTW,True
FTP7000345,113447,113447,FGJ7030243,FGJ7030244,3050,3050,Circular,-45.60000821626915,-45.88572250198344,100,832570.9823999999,817188.8360999998,832597.6894,817285.2038,SCISTW,True
FTP7000346,113448,113448,FGJ7030244,FGJ7030245,3050,3050,Circular,-46.0591184212197,-46.344832706933985,100,832597.6894,817285.2038,832624.3963999999,817381.5714999998,SCISTW,True
FBP1000023,113449,113449,FGJ1013389,FGJ1002506,2500,2500,Rectangular,-8.563281651769186,-8.634710223197757,25,814448.27,827299.998,814435.371,827278.696,Pillar Point STW,True
FBP1000410,113450,113450,FGJ1004430,FGJ1013391,2500,2500,Rectangular,-12.115461254032896,-12.29831839689004,64,814268.6759999999,826818.664,814250.02,826757.162,Pillar Point STW,True
FBP1000062,113451,113451,FGJ1002502,FGJ1004430,2500,2500,Rectangular,-11.70777962051092,-11.942065334796634,82,814287.7512,826898.5646,814268.6759999999,826818.664,Pillar Point STW,True
FBP1000028,113452,113452,FGJ1013393,FGJ1002487,2500,2500,Rectangular,-15.09316738430211,-15.276024527159253,64,814011.126,826400.0,813973.1609999998,826348.2249999999,Pillar Point STW,True
FBP1000060,113453,113453,FGJ1002500,FGJ1004426,2500,2500,Rectangular,-14.36923268868673,-14.606375545829586,83,814089.1169999999,826506.361,814040.2029999999,826439.654,Pillar Point STW,True
FBP1000404,113454,113454,FGJ1013406,XPS1000921,2500,2500,Rectangular,-16.85068575686254,-16.967828614005395,41,813857.3959999998,826200.542,813843.99,826168.4499999998,Pillar Point STW,True
FBP1000053,113455,113455,FGJ1004406,FGJ1002491,2500,2500,Rectangular,-26.205069458137253,-26.28506945813725,28,812780.74,825467.513,812770.908,825440.92,Pillar Point STW,True
FBP1000001,113456,113456,FGJ1013381,FGJ1002941_2,2500,2500,Rectangular,-29.273314364785605,-29.33617150764275,22,812375.0159999998,825290.5479999998,812353.5,825288.5,Pillar Point STW,True
FBP1000180,113457,113457,FGJ1003102,FGJ1004421,2500,2500,Rectangular,-17.85284086237902,-17.949983719521875,34,813755.272,826144.5189999999,813722.556,826135.799,Pillar Point STW,True
FBP1000057,113458,113458,FGJ1002491,FGJ1013754,2500,2500,Rectangular,-26.458465377373514,-26.561322520230657,36,812770.908,825440.92,812750.0,825411.623,Pillar Point STW,True
FBP1000067,113459,113459,FGJ1002507,FGJ1002505,2500,2500,Rectangular,-8.984359204527424,-9.004359204527423,7,814434.762,827277.7489999998,814430.613,827271.753,Pillar Point STW,True
FBP1000048,113460,113460,FGJ1002486,FGJ1002485,2500,2500,Rectangular,-15.913355142010895,-16.033355142010894,42,813948.5579999998,826314.6729999998,813923.431,826280.4059999998,Pillar Point STW,True
FBP1000051,113461,113461,FGJ1002489,FGJ1013400,2500,2500,Rectangular,-25.057200066906482,-25.100057209763627,15,812862.849,825598.262,812852.2319999998,825588.067,Pillar Point STW,True
FBP1000064,113462,113462,FGJ1002504,FGJ1013390,2500,2500,Rectangular,-10.525624514994446,-10.711338800708731,65,814340.2959999999,827061.8639999998,814320.664,827000.0,Pillar Point STW,True
FBP1000065,113463,113463,FGJ1002505,FGJ1004433,2500,2500,Rectangular,-9.177755123763685,-9.249183695192256,25,814430.613,827271.753,814416.4159999999,827251.061,Pillar Point STW,True
FBP1000413,113464,113464,FGJ1004433,FGJ1004434,2500,2500,Rectangular,-9.422579614428518,-9.599722471571376,62,814416.4159999999,827251.061,814388.9549999998,827195.0899999999,Pillar Point STW,True
FBP1000066,113465,113465,FGJ1002506,FGJ1002507,2500,2500,Rectangular,-8.808106142434019,-8.810963285291162,1,814435.371,827278.696,814434.762,827277.7489999998,Pillar Point STW,True
FBP1000032,113466,113466,FGJ1013637,FGJ1002483,2500,2500,Rectangular,4.5999999,4.5171427571428575,29,813500.018,826069.3639999998,813474.609,826054.962,Pillar Point STW,True
FBP1000068,113467,113467,FGJ1004438,FGJ1004437,2500,2500,Rectangular,-7.3830938940604005,-7.5230938940604,49,814540.439,827511.968,814520.978,827466.653,Pillar Point STW,True
FBP1000046,113468,113468,FGJ1002484,FGJ1003102,2500,2500,Rectangular,-17.599444943142757,-17.679444943142755,28,813781.604,826153.478,813755.272,826144.5189999999,Pillar Point STW,True
FBP1000160,113469,113469,FGJ1002960,FGJ1013635,2500,2500,Rectangular,-2.2096489813296665,-2.323934695615381,40,815091.5019999999,827913.138,815082.6002,827874.1783999999,Pillar Point STW,True
FBP1000381,113470,113470,FGJ1004402,FGJ1013381,2500,2500,Rectangular,-28.914204159835055,-29.099918445549342,65,812439.5629999998,825296.6949999998,812375.0159999998,825290.5479999998,Pillar Point STW,True
FBP1000035,113471,113471,FGJ1013399,FGJ1004406,2500,2500,Rectangular,-25.934530681758133,-26.03167353890099,34,812790.964,825500.0,812780.74,825467.513,Pillar Point STW,True
FBP1000389,113472,113472,FGJ1004411,FGJ1004412,2500,2500,Rectangular,-23.53504496139,-23.803616389961427,94,813114.743,825719.7689999999,813022.544,825701.904,Pillar Point STW,True
FBP1000386,113473,113473,FGJ1004408,FGJ1013399,2500,2500,Rectangular,-25.62399190537901,-25.76113476252187,48,812809.202,825544.018,812790.964,825500.0,Pillar Point STW,True
FBP1000388,113474,113474,FGJ1004410,FGJ1002489,2500,2500,Rectangular,-24.71808986195593,-24.88380414767022,58,812904.5159999998,825638.2709999998,812862.849,825598.262,Pillar Point STW,True
FBP1000390,113475,113475,FGJ1004412,FGJ1004409,2500,2500,Rectangular,-23.97701230919769,-24.16558373776912,66,813022.544,825701.904,812959.8569999998,825683.0999999999,Pillar Point STW,True
FBP1000401,113476,113476,FGJ1004421,FGJ1004422,2500,2500,Rectangular,-18.123379638758138,-18.300522495900996,62,813722.556,826135.799,813662.434,826119.775,Pillar Point STW,True
FBP1000395,113477,113477,FGJ1004418,FGJ1004419,2500,2500,Rectangular,-20.049469439890007,-20.335183725604292,100,813436.329,826026.6929999999,813372.278,825950.6509999998,Pillar Point STW,True
FBP1000045,113478,113478,FGJ1002483,FGJ1004418,2500,2500,Rectangular,-19.738930663510885,-19.876073520653744,48,813474.609,826054.962,813436.329,826026.6929999999,Pillar Point STW,True
FBP1000396,113479,113479,FGJ1004419,FCH1005106,2500,2500,Rectangular,-20.508579644840555,-20.62572250198341,41,813372.2669,825950.633,813352.1975,825914.6642999998,Pillar Point STW,True
FBP4002100,113480,113480,FGJ4023120,FMH4013148,1200,2000,Rectangular,0.8507020373406673,1.8233959192362617,2,829461.3736,825835.9405999999,829463.4649999999,825835.233,SCISTW,True
FBP7000641,113481,113481,FGJ7034669,FGJ7030860,2000,2000,Circular,6.5999999,6.508571328571429,32,831309.04,813631.4889999998,831283.2885,813649.7598999998,SCISTW,True
FBP1000621,113482,113482,FSH1005200,FSH1005240,1250,2500,Rectangular,1.850092521669824,1.3763371229015273,105,813589.5442999998,826175.5457,813498.7485,826123.8392,Pillar Point STW,True
FBP1000622,113483,113483,FSH1005240,FSH1005260,1250,2500,Rectangular,1.2029412036652656,0.7743053666844257,95,813494.7876,826121.0026999998,813426.0135,826055.9172,Pillar Point STW,True
FBP1000421,113484,113484,FGJ1004442,FGJ1002741,2500,2500,Rectangular,-4.517706130269214,-4.540563273126357,8,814864.3989999999,827683.238,814856.605,827683.6949999998,Pillar Point STW,True
FBP1000002,113485,113485,FGJ1013632,FGJ1004444,2500,2500,Rectangular,-3.6032326582747145,-3.7060898011318573,36,815000.02,827693.027,814966.0629999998,827680.5309999998,Pillar Point STW,True
FBP1000021,113486,113486,FGJ1013635,FGJ1004447,2500,2500,Rectangular,-2.4973306148516428,-2.611616329137357,40,815082.6002,827874.1783999999,815073.331,827834.92,Pillar Point STW,True
FBP1000044,113487,113487,FGJ1002482,FGJ1004404,2500,2500,Rectangular,-27.387224563653735,-27.647224563653737,91,812658.279,825357.713,812576.0919999998,825319.589,Pillar Point STW,True
FBP1000043,113488,113488,FGJ1002481,FGJ1002480,2500,2500,Rectangular,-28.03115925926912,-28.076873544983407,16,812563.3889999999,825317.4059999998,812547.2269999998,825316.778,Pillar Point STW,True
FBP1000041,113489,113489,FGJ1002480,FGJ1004403,2500,2500,Rectangular,-28.25026946421967,-28.493126607076814,85,812547.2269999998,825316.778,812465.243,825299.14,Pillar Point STW,True
